User_ID,Name,Age,Country,Subscription_Type,Watch_Time_Hours,Favorite_Genre,Last_Login,satisfaction_score,daily_watch_hours,primary_device,monthly_income,promo_offers_used,profile_count,churn_status,preferred_watching_time
11122,Emma Smith,79,Japan,Standard,147.27,Sci-Fi,2024.4.6,7,4.91,Tablet,4654,1,3,Yes,Afternoon
11123,James Martinez,43,India,Standard,681.5,Comedy,2024.8.1,8,22.72,Mobile,832,0,1,No,Morning
11124,Michael Martinez,49,Germany,Standard,982.63,Drama,2024.10.26,9,32.75,Smart TV,2735,0,2,No,Night
11125,James Davis,50,Japan,Premium,165.07,Comedy,2024.11.4,7,5.5,Smart TV,4924,1,2,No,Night
11126,Katie Garcia,64,Japan,Standard,746.34,Sci-Fi,2025.2.23,9,24.88,Smart TV,4219,0,3,No,Evening
11127,Emma Smith,33,Japan,Basic,384.14,Comedy,2025.3.3,7,12.8,Mobile,3350,0,2,Yes,Night
11128,James Smith,48,Mexico,Standard,952.18,Action,2024.8.13,9,31.74,Smart TV,1415,0,4,No,Afternoon
11129,Sarah Brown,41,France,Premium,406.04,Horror,2025.1.4,10,13.53,Mobile,5294,0,1,No,Evening
11130,Michael Martinez,25,Germany,Standard,476.09,Comedy,2024.7.13,7,15.87,Laptop,4017,0,3,Yes,Afternoon
11131,Chris Martinez,21,UK,Premium,369.42,Romance,2024.5.19,8,12.31,Mobile,5786,1,3,No,Evening
11132,Chris Hernandez,32,Canada,Basic,287.68,Action,2024.10.15,8,9.59,Smart TV,3125,1,4,Yes,Evening
11133,David Davis,18,France,Premium,987.07,Documentary,2024.8.25,7,32.9,Smart TV,1969,1,4,No,Afternoon
11134,James Garcia,77,Australia,Basic,895.87,Romance,2024.6.28,8,29.86,Mobile,2307,1,2,No,Evening
11135,Emma Brown,37,UK,Standard,393.65,Drama,2024.6.30,10,13.12,Laptop,5035,1,4,Yes,Evening
11136,Alex Garcia,74,UK,Premium,938.36,Sci-Fi,2024.7.30,9,31.28,Smart TV,2927,1,2,No,Evening
11137,Emma Miller,38,Brazil,Standard,111.82,Romance,2024.10.25,8,3.73,Smart TV,3354,1,1,Yes,Evening
11138,Michael Brown,49,India,Standard,511.1,Documentary,2024.8.18,7,17.04,Mobile,2271,1,1,No,Afternoon
11139,Alex Garcia,73,Mexico,Standard,78.24,Horror,2024.11.15,6,2.61,Smart TV,2778,0,3,No,Morning
11140,David Brown,23,Brazil,Basic,643.72,Action,2025.2.3,7,21.46,Mobile,3110,0,2,No,Afternoon
11141,Katie Williams,63,Mexico,Standard,302.44,Comedy,2024.9.26,7,10.08,Mobile,3037,0,1,Yes,Night
11142,Jane Davis,78,Canada,Premium,441.73,Comedy,2024.4.10,6,14.72,Mobile,5369,0,4,No,Night
11143,John Martinez,42,Canada,Standard,830.36,Action,2024.3.23,7,27.68,Smart TV,4772,1,2,No,Evening
11144,Michael Davis,33,Mexico,Premium,780.57,Romance,2025.3.3,9,26.02,Mobile,2084,0,2,No,Morning
11145,Alex Jones,42,France,Standard,100.65,Sci-Fi,2025.2.15,6,3.36,Laptop,5364,1,4,No,Evening
11146,Sarah Garcia,59,India,Premium,361,Horror,2024.7.7,7,12.03,Laptop,2323,0,2,No,Evening
11147,James Martinez,79,Japan,Premium,546.56,Horror,2024.5.26,7,18.22,Mobile,2034,0,1,No,Afternoon
11148,Katie Jones,61,Germany,Premium,33.06,Action,2024.10.9,7,1.1,Mobile,4435,1,5,Yes,Evening
11149,James Martinez,43,Japan,Standard,436.65,Drama,2024.6.10,8,14.56,Smart TV,5179,0,1,No,Evening
11150,Alex Brown,58,India,Basic,420.4,Horror,2024.5.28,6,14.01,Laptop,1546,0,1,No,Evening
11151,John Garcia,40,Canada,Basic,805.3,Documentary,2024.12.9,8,26.84,Smart TV,6429,1,3,No,Afternoon
11152,Sarah Smith,74,USA,Basic,623.59,Documentary,2024.3.14,8,20.79,Laptop,4816,0,1,No,Evening
11153,Jane Johnson,27,USA,Standard,99.35,Documentary,2025.2.15,7,3.31,Mobile,6659,1,3,No,Evening
11154,Sarah Johnson,71,Japan,Standard,41.48,Documentary,2025.1.8,8,1.38,Tablet,5250,0,4,No,Afternoon
11155,Michael Williams,80,UK,Premium,980.74,Comedy,2024.6.3,9,32.69,Mobile,3838,0,3,No,Evening
11156,Chris Brown,71,France,Premium,62.28,Comedy,2024.9.6,6,2.08,Smart TV,4291,0,2,Yes,Evening
11157,Michael Martinez,68,USA,Premium,380.78,Action,2024.3.27,8,12.69,Smart TV,5626,0,1,No,Evening
11158,David Williams,26,Mexico,Premium,637.46,Drama,2024.11.10,8,21.25,Mobile,2147,0,2,Yes,Evening
11159,David Smith,53,India,Basic,854.25,Sci-Fi,2025.2.14,8,28.48,Mobile,1223,1,2,No,Morning
11160,Alex Hernandez,54,Canada,Basic,897.9,Comedy,2024.4.15,8,29.93,Smart TV,5001,0,5,No,Morning
11161,Jane Smith,37,Germany,Premium,880.72,Drama,2024.12.29,10,29.36,Smart TV,3832,0,2,No,Morning
11162,Jane Miller,25,India,Standard,668.38,Romance,2024.5.24,7,22.28,Tablet,2401,1,4,No,Night
11163,James Hernandez,68,Brazil,Standard,40.46,Romance,2024.10.10,7,1.35,Mobile,1735,1,1,Yes,Night
11164,Katie Smith,80,France,Premium,982.65,Romance,2024.4.21,7,32.76,Smart TV,1977,0,2,No,Night
11165,Alex Martinez,76,France,Basic,334.52,Romance,2024.10.12,8,11.15,Smart TV,3733,1,3,No,Afternoon
11166,Michael Davis,17,Germany,Basic,14.14,Comedy,2024.4.14,7,0.47,Smart TV,5477,1,4,Yes,Evening
11167,Chris Hernandez,34,France,Standard,538.03,Horror,2024.7.20,9,17.93,Smart TV,3081,0,2,No,Evening
11168,Jane Williams,63,Brazil,Basic,56.06,Drama,2024.8.5,7,1.87,Laptop,1605,1,3,No,Afternoon
11169,James Davis,31,Germany,Standard,545.9,Sci-Fi,2024.4.27,9,18.2,Mobile,3398,1,1,No,Evening
11170,Katie Davis,47,France,Premium,807.94,Sci-Fi,2024.4.27,8,26.93,Mobile,5127,0,1,No,Night
11171,James Johnson,23,France,Basic,473.79,Documentary,2025.1.25,7,15.79,Smart TV,4049,1,1,No,Afternoon
11172,James Garcia,38,Mexico,Basic,904.68,Horror,2024.12.28,9,30.16,Smart TV,1441,0,2,No,Morning
11173,James Hernandez,56,Mexico,Standard,399.16,Documentary,2024.3.21,6,13.31,Smart TV,2574,1,4,No,Evening
11174,Alex Jones,42,Mexico,Premium,981.37,Romance,2024.11.27,7,32.71,Laptop,2987,0,1,No,Morning
11175,Alex Hernandez,24,Mexico,Basic,983.04,Sci-Fi,2024.4.22,8,32.77,Laptop,2229,0,4,No,Morning
11176,John Brown,16,Germany,Premium,574.73,Comedy,2024.5.27,7,19.16,Mobile,3094,1,5,No,Morning
11177,David Williams,68,Germany,Basic,675.84,Documentary,2024.5.13,7,22.53,Laptop,3609,1,2,No,Afternoon
11178,Alex Smith,78,Mexico,Basic,567.52,Drama,2024.5.3,9,18.92,Smart TV,1298,1,3,No,Night
11179,Michael Garcia,63,Brazil,Standard,160.45,Horror,2024.10.27,6,5.35,Laptop,3022,1,3,Yes,Morning
11180,Sarah Hernandez,26,India,Premium,46.19,Sci-Fi,2024.10.13,7,1.54,Smart TV,2894,1,2,No,Evening
11181,Sarah Miller,56,Japan,Premium,305.08,Drama,2024.10.30,6,10.17,Laptop,4785,1,1,Yes,Night
11182,Michael Johnson,45,USA,Standard,327.77,Comedy,2024.8.17,7,10.93,Smart TV,5319,0,2,Yes,Night
11183,Sarah Davis,75,Japan,Premium,17.63,Drama,2024.5.28,6,0.59,Smart TV,6649,0,3,No,Afternoon
11184,Sarah Johnson,69,Mexico,Standard,779.42,Comedy,2024.12.19,8,25.98,Mobile,2749,0,2,No,Afternoon
11185,Emma Garcia,65,Australia,Standard,106.01,Sci-Fi,2024.11.25,6,3.53,Laptop,4540,0,5,Yes,Afternoon
11186,Katie Garcia,29,Germany,Basic,768.54,Romance,2024.6.9,7,25.62,Tablet,3936,1,3,No,Afternoon
11187,Alex Miller,21,Brazil,Basic,91.38,Drama,2025.2.10,6,3.05,Laptop,2469,0,5,No,Afternoon
11188,Chris Davis,30,India,Basic,420.08,Sci-Fi,2024.7.21,8,14,Smart TV,2416,1,1,No,Morning
11189,Michael Williams,16,USA,Premium,223.1,Horror,2024.4.4,9,7.44,Laptop,5714,1,3,No,Afternoon
11190,Sarah Jones,53,France,Basic,21.52,Sci-Fi,2024.10.1,8,0.72,Laptop,3983,0,4,No,Afternoon
11191,James Hernandez,68,France,Premium,214.21,Sci-Fi,2025.1.21,7,7.14,Mobile,4910,0,3,Yes,Afternoon
11192,James Miller,49,Japan,Premium,605.22,Romance,2024.9.22,7,20.17,Laptop,3852,1,2,No,Night
11193,Sarah Martinez,55,Germany,Basic,273.07,Documentary,2024.3.23,7,9.1,Mobile,3965,1,3,No,Night
11194,Katie Williams,49,USA,Basic,805.2,Comedy,2025.2.25,8,26.84,Laptop,3545,0,2,No,Afternoon
11195,David Martinez,39,USA,Basic,23.13,Comedy,2024.5.17,8,0.77,Laptop,6206,0,3,No,Afternoon
11196,Katie Hernandez,31,UK,Standard,734.63,Comedy,2024.11.9,6,24.49,Smart TV,4531,1,3,No,Night
11197,James Miller,23,Canada,Premium,948.11,Horror,2024.12.29,9,31.6,Mobile,2946,0,3,No,Evening
11198,David Garcia,77,Mexico,Standard,994.1,Action,2024.10.21,7,33.14,Smart TV,2801,1,1,No,Evening
11199,Sarah Garcia,45,Germany,Standard,110.36,Horror,2024.4.12,7,3.68,Mobile,4484,0,3,Yes,Morning
11200,Michael Williams,64,USA,Premium,897.38,Documentary,2024.4.23,8,29.91,Tablet,6055,0,2,No,Evening
11201,Sarah Martinez,40,Mexico,Standard,397.36,Horror,2024.3.15,6,13.25,Tablet,1630,0,2,Yes,Evening
11202,David Smith,40,Brazil,Premium,177.83,Drama,2024.11.26,5,5.93,Smart TV,3408,0,2,Yes,Evening
11203,Emma Smith,26,UK,Standard,46.85,Horror,2024.7.6,8,1.56,Smart TV,1771,0,2,Yes,Evening
11204,Sarah Davis,22,Brazil,Premium,601.81,Action,2025.2.24,9,20.06,Smart TV,1855,0,4,No,Night
11205,Sarah Miller,50,Japan,Standard,438.69,Horror,2024.8.7,8,14.62,Tablet,4886,0,1,No,Afternoon
11206,Sarah Williams,56,Mexico,Premium,852.25,Action,2024.4.7,7,28.41,Laptop,2029,1,2,No,Afternoon
11207,Chris Williams,26,Brazil,Premium,519.07,Sci-Fi,2024.6.8,9,17.3,Mobile,1811,0,2,No,Afternoon
11208,Michael Johnson,52,Japan,Basic,141.28,Sci-Fi,2024.10.7,6,4.71,Smart TV,4325,0,5,No,Morning
11209,Sarah Garcia,71,Japan,Premium,622.85,Sci-Fi,2024.12.9,9,20.76,Mobile,4707,0,4,No,Morning
11210,David Smith,24,Australia,Basic,653.04,Sci-Fi,2024.10.1,7,21.77,Mobile,2186,0,5,No,Evening
11211,Chris Jones,31,Canada,Standard,265.2,Sci-Fi,2024.10.5,7,8.84,Mobile,3322,1,5,No,Afternoon
11212,Sarah Davis,65,Mexico,Premium,656.17,Action,2024.6.8,8,21.87,Smart TV,1292,0,2,No,Afternoon
11213,John Smith,55,Australia,Basic,41.91,Romance,2024.10.27,7,1.4,Laptop,4101,0,2,No,Evening
11214,Emma Brown,59,UK,Standard,162.61,Action,2024.10.23,7,5.42,Smart TV,4947,0,2,No,Afternoon
11215,Michael Garcia,38,India,Premium,727.05,Action,2024.12.17,8,24.24,Laptop,2544,0,3,No,Night
11216,John Johnson,16,Germany,Basic,282.26,Action,2024.7.24,7,9.41,Smart TV,4302,1,2,Yes,Night
11217,Michael Martinez,74,Mexico,Standard,542.2,Sci-Fi,2024.8.3,8,18.07,Mobile,2599,1,3,No,Night
11218,Michael Johnson,52,USA,Basic,265.65,Sci-Fi,2024.7.23,8,8.85,Smart TV,4359,0,3,No,Night
11219,Sarah Jones,26,Germany,Premium,468.04,Comedy,2024.9.19,6,15.6,Smart TV,2857,1,5,Yes,Evening
11220,James Johnson,78,France,Premium,639.56,Horror,2024.10.5,6,21.32,Tablet,2881,0,1,Yes,Morning
11221,Katie Garcia,63,Germany,Standard,693.98,Drama,2025.2.13,7,23.13,Smart TV,3906,1,2,No,Afternoon
11222,Emma Miller,16,Brazil,Premium,770.52,Documentary,2024.8.26,7,25.68,Smart TV,2358,0,3,No,Evening
11223,Emma Davis,13,Germany,Premium,38.8,Action,2024.11.14,7,1.29,Smart TV,2621,0,4,No,Evening
11224,Michael Hernandez,63,USA,Basic,247.56,Action,2024.12.26,7,8.25,Smart TV,4588,1,2,Yes,Evening
11225,Jane Brown,26,Germany,Premium,268.75,Action,2025.2.17,6,8.96,Smart TV,3036,0,5,No,Evening
11226,Jane Martinez,33,USA,Basic,998.21,Comedy,2024.7.26,7,33.27,Smart TV,6358,1,3,No,Evening
11227,Alex Miller,22,Canada,Standard,936.13,Action,2024.5.6,9,31.2,Smart TV,6864,0,2,No,Night
11228,Sarah Martinez,50,UK,Standard,225.53,Action,2025.1.3,8,7.52,Laptop,2627,0,2,Yes,Morning
11229,Jane Davis,63,UK,Basic,306.78,Documentary,2024.3.30,8,10.23,Smart TV,4835,0,2,No,Morning
11230,Emma Johnson,51,France,Premium,910.22,Drama,2024.11.21,7,30.34,Smart TV,5160,1,2,No,Morning
11231,Katie Johnson,29,India,Premium,329.7,Romance,2024.7.12,8,10.99,Tablet,2537,1,2,No,Evening
11232,Michael Garcia,21,Japan,Basic,651.19,Drama,2024.3.15,5,21.71,Tablet,4333,0,3,No,Evening
11233,Chris Jones,56,Brazil,Premium,237.18,Action,2024.9.29,8,7.91,Tablet,2678,0,5,Yes,Morning
11234,Sarah Garcia,38,USA,Standard,998.93,Documentary,2024.11.27,6,33.3,Tablet,5672,1,2,No,Afternoon
11235,Jane Martinez,52,USA,Premium,150.47,Sci-Fi,2024.6.5,6,5.02,Mobile,6618,0,2,No,Night
11236,Chris Hernandez,19,UK,Standard,57.98,Drama,2025.2.5,6,1.93,Laptop,3716,0,1,Yes,Afternoon
11237,Katie Smith,58,Germany,Basic,132.42,Romance,2025.1.25,7,4.41,Mobile,1774,1,4,No,Evening
11238,Alex Garcia,48,Mexico,Standard,815.69,Drama,2025.1.21,9,27.19,Tablet,884,0,2,No,Afternoon
11239,Alex Garcia,69,Brazil,Basic,516.39,Comedy,2024.5.4,5,17.21,Laptop,2889,0,3,No,Morning
11240,David Hernandez,37,Mexico,Basic,198.7,Romance,2024.4.10,8,6.62,Mobile,1774,0,3,No,Afternoon
11241,Michael Smith,23,Canada,Standard,939.25,Comedy,2024.10.31,7,31.31,Mobile,5615,0,3,No,Afternoon
11242,Jane Smith,64,Brazil,Standard,322.07,Action,2024.6.29,9,10.74,Mobile,3239,1,2,No,Afternoon
11243,Alex Johnson,52,France,Premium,325.3,Sci-Fi,2024.9.29,7,10.84,Laptop,4829,0,3,No,Afternoon
11244,Sarah Miller,61,USA,Premium,611.29,Drama,2024.8.13,8,20.38,Smart TV,6633,1,2,No,Evening
11245,Michael Garcia,64,India,Basic,28.69,Horror,2024.6.10,6,0.96,Mobile,2839,1,2,No,Evening
11246,John Smith,73,UK,Basic,778.16,Action,2025.1.31,8,25.94,Tablet,4732,0,5,No,Afternoon
11247,Chris Jones,33,Brazil,Standard,460.63,Documentary,2024.10.8,7,15.35,Tablet,3018,1,4,No,Evening
11248,Michael Martinez,60,USA,Basic,9.82,Drama,2024.10.9,6,0.33,Smart TV,4953,1,2,Yes,Evening
11249,Alex Brown,60,USA,Basic,538.22,Action,2024.10.6,6,17.94,Laptop,5795,0,4,No,Evening
11250,Jane Smith,45,Brazil,Standard,338.41,Drama,2024.8.17,7,11.28,Mobile,1066,0,3,Yes,Evening
11251,Katie Smith,45,Canada,Premium,543.66,Romance,2024.11.28,8,18.12,Mobile,4635,0,3,No,Afternoon
11252,Emma Garcia,54,Mexico,Basic,352.52,Romance,2025.3.1,8,11.75,Mobile,1624,1,3,Yes,Evening
11253,James Martinez,24,Japan,Basic,130.77,Horror,2024.4.24,8,4.36,Smart TV,4995,1,2,No,Evening
11254,Sarah Johnson,22,Mexico,Premium,977.42,Action,2024.10.23,8,32.58,Mobile,2934,0,2,No,Night
11255,James Miller,45,UK,Standard,671.09,Sci-Fi,2024.5.22,8,22.37,Tablet,2819,1,3,No,Evening
11256,Michael Smith,63,USA,Standard,498.17,Romance,2024.7.21,6,16.61,Laptop,6901,1,1,Yes,Night
11257,James Smith,67,Brazil,Standard,689,Action,2024.4.21,7,22.97,Mobile,3002,0,3,No,Night
11258,Sarah Johnson,53,Australia,Premium,615.05,Sci-Fi,2025.2.20,6,20.5,Laptop,6169,0,3,No,Evening
11259,Jane Miller,77,Canada,Basic,281.89,Action,2024.5.30,7,9.4,Smart TV,3811,0,3,No,Evening
11260,John Johnson,74,Australia,Premium,404.61,Sci-Fi,2024.6.6,6,13.49,Laptop,3569,0,2,No,Afternoon
11261,Sarah Davis,45,Canada,Basic,870.44,Drama,2024.11.29,8,29.01,Smart TV,5576,0,4,No,Evening
11262,Sarah Hernandez,48,Australia,Standard,806.47,Sci-Fi,2024.7.14,7,26.88,Mobile,4360,0,4,No,Morning
11263,Sarah Brown,47,Mexico,Standard,925.87,Romance,2024.6.2,9,30.86,Smart TV,2158,0,1,No,Afternoon
11264,John Williams,63,UK,Premium,744.12,Comedy,2024.6.4,7,24.8,Tablet,4892,1,5,No,Afternoon
11265,James Smith,71,Canada,Premium,187.51,Drama,2024.4.23,6,6.25,Smart TV,3963,1,1,No,Afternoon
11266,Jane Davis,65,Australia,Standard,533.03,Horror,2024.4.20,7,17.77,Tablet,4543,0,3,Yes,Afternoon
11267,Alex Miller,20,Germany,Standard,605.59,Documentary,2025.1.14,10,20.19,Smart TV,4727,0,2,No,Evening
11268,Katie Williams,80,Canada,Standard,658.91,Comedy,2024.12.18,9,21.96,Smart TV,3982,0,4,No,Evening
11269,John Miller,37,Canada,Premium,608.74,Romance,2024.7.28,7,20.29,Smart TV,6441,0,3,No,Night
11270,Katie Williams,46,Mexico,Premium,461.71,Drama,2024.10.21,8,15.39,Mobile,1261,1,1,No,Night
11271,James Jones,60,Canada,Basic,511.35,Sci-Fi,2025.3.2,8,17.05,Mobile,5449,1,1,No,Night
11272,John Williams,21,Australia,Basic,778.59,Romance,2024.8.9,9,25.95,Smart TV,3543,1,1,No,Morning
11273,David Garcia,38,Australia,Standard,186.34,Romance,2024.8.14,8,6.21,Tablet,5420,0,5,No,Afternoon
11274,Chris Davis,26,France,Premium,843.43,Horror,2024.6.29,8,28.11,Smart TV,5192,0,3,No,Night
11275,John Smith,60,UK,Premium,26.14,Documentary,2024.7.11,8,0.87,Mobile,4970,1,3,Yes,Evening
11276,Sarah Williams,27,Mexico,Basic,114.46,Comedy,2024.10.20,8,3.82,Tablet,2405,1,1,Yes,Afternoon
11277,David Davis,68,Brazil,Basic,43.7,Documentary,2024.11.15,7,1.46,Mobile,2693,0,2,Yes,Evening
11278,Chris Garcia,18,USA,Basic,205.78,Romance,2024.3.14,5,6.86,Laptop,7487,0,3,No,Evening
11279,David Smith,22,USA,Premium,641.12,Comedy,2024.12.25,6,21.37,Mobile,4115,0,4,No,Afternoon
11280,John Garcia,80,Australia,Standard,488.89,Romance,2024.10.12,9,16.3,Smart TV,2947,0,3,Yes,Evening
11281,Chris Davis,29,Canada,Premium,548.17,Action,2024.9.30,6,18.27,Laptop,3275,0,1,No,Morning
11282,Sarah Garcia,72,UK,Basic,299.89,Comedy,2024.8.31,9,10,Smart TV,4299,1,2,No,Evening
11283,Chris Johnson,61,Mexico,Standard,238.73,Drama,2024.3.29,8,7.96,Smart TV,1664,0,2,No,Evening
11284,James Davis,15,Germany,Premium,892.84,Romance,2024.9.6,10,29.76,Laptop,6965,0,4,No,Evening
11285,Sarah Davis,44,Mexico,Standard,836.25,Action,2024.3.20,9,27.88,Smart TV,1194,0,3,No,Evening
11286,Michael Miller,77,UK,Standard,811.13,Comedy,2024.5.26,7,27.04,Smart TV,1720,1,2,No,Morning
11287,Sarah Garcia,54,USA,Standard,905.29,Comedy,2024.6.5,8,30.18,Tablet,2410,0,2,No,Evening
11288,Jane Johnson,66,UK,Premium,39.96,Sci-Fi,2024.12.30,6,1.33,Smart TV,5393,0,1,No,Night
11289,Katie Hernandez,52,UK,Basic,757.33,Comedy,2024.3.17,8,25.24,Smart TV,2352,0,2,No,Morning
11290,Sarah Martinez,21,UK,Premium,721.82,Romance,2024.10.25,8,24.06,Laptop,3409,1,2,No,Morning
11291,Jane Hernandez,46,Australia,Premium,649.88,Romance,2024.3.25,8,21.66,Mobile,5337,1,1,No,Evening
11292,David Smith,46,India,Premium,713.92,Horror,2024.3.8,7,23.8,Smart TV,2125,1,2,No,Night
11293,James Miller,28,India,Basic,114.42,Horror,2024.5.26,7,3.81,Tablet,2679,0,3,Yes,Afternoon
11294,Emma Johnson,67,India,Standard,762.04,Comedy,2024.5.12,8,25.4,Mobile,1944,1,3,No,Evening
11295,Alex Jones,66,France,Premium,877,Horror,2024.3.20,8,29.23,Smart TV,3729,1,3,No,Night
11296,Emma Jones,57,France,Basic,203.64,Comedy,2025.1.15,9,6.79,Smart TV,3594,1,2,No,Afternoon
11297,Emma Davis,45,Germany,Basic,265.95,Sci-Fi,2024.5.19,7,8.86,Laptop,4052,1,3,No,Afternoon
11298,John Davis,24,Australia,Standard,340.61,Romance,2024.6.25,9,11.35,Tablet,3595,0,3,No,Evening
11299,Emma Jones,21,Australia,Basic,850.28,Documentary,2024.3.17,9,28.34,Smart TV,1826,0,3,No,Evening
11300,Michael Brown,37,Japan,Premium,631.46,Action,2024.5.20,7,21.05,Smart TV,5449,0,5,No,Evening
11301,Jane Johnson,45,Canada,Standard,957.7,Sci-Fi,2024.11.15,8,31.92,Laptop,3995,1,3,No,Night
11302,Sarah Davis,45,Germany,Premium,33.56,Action,2024.9.11,7,1.12,Mobile,3401,0,4,Yes,Night
11303,Emma Martinez,41,UK,Premium,440.06,Documentary,2025.2.10,8,14.67,Mobile,3005,0,1,No,Evening
11304,David Miller,57,Mexico,Standard,199.45,Sci-Fi,2024.3.30,8,6.65,Smart TV,1626,0,4,No,Morning
11305,Emma Williams,79,Brazil,Basic,801.84,Romance,2024.7.8,8,26.73,Smart TV,2552,1,1,No,Morning
11306,John Johnson,72,Canada,Standard,239.84,Drama,2024.5.18,7,7.99,Mobile,5664,0,2,Yes,Evening
11307,Alex Smith,49,USA,Premium,47.79,Documentary,2024.11.10,6,1.59,Smart TV,5477,1,2,Yes,Evening
11308,David Miller,40,Mexico,Standard,576.08,Documentary,2025.1.14,8,19.2,Mobile,1393,1,2,No,Morning
11309,Emma Hernandez,37,France,Premium,529.14,Action,2024.6.24,9,17.64,Smart TV,3059,0,5,No,Night
11310,Emma Smith,67,Brazil,Basic,160.17,Horror,2025.3.4,7,5.34,Smart TV,2274,0,1,Yes,Night
11311,Katie Davis,47,Germany,Premium,604.98,Romance,2025.2.23,9,20.17,Laptop,5171,0,1,No,Afternoon
11312,Sarah Garcia,38,India,Standard,869.03,Drama,2025.1.17,8,28.97,Mobile,2804,0,3,No,Night
11313,Jane Miller,17,Canada,Standard,388.81,Comedy,2024.10.9,9,12.96,Laptop,6136,0,2,No,Morning
11314,John Smith,71,Canada,Premium,618.34,Drama,2024.11.16,9,20.61,Mobile,8373,1,2,Yes,Afternoon
11315,Alex Smith,24,France,Basic,995.15,Documentary,2025.2.1,7,33.17,Laptop,2220,0,3,No,Night
11316,Sarah Davis,66,Australia,Premium,454.58,Horror,2024.3.31,8,15.15,Mobile,3487,0,2,No,Afternoon
11317,Emma Williams,55,Australia,Premium,873.95,Comedy,2024.12.28,7,29.13,Mobile,3670,0,3,No,Afternoon
11318,James Williams,28,UK,Standard,696.46,Action,2024.10.4,7,23.22,Smart TV,4852,0,2,No,Morning
11319,Alex Miller,75,France,Premium,583.12,Sci-Fi,2024.6.17,9,19.44,Laptop,2447,1,1,No,Afternoon
11320,Chris Johnson,28,Canada,Premium,949.89,Comedy,2024.7.29,7,31.66,Laptop,2599,1,2,No,Evening
11321,Katie Johnson,56,Brazil,Standard,330.01,Horror,2024.5.14,7,11,Mobile,2204,1,4,No,Evening
11322,Alex Williams,62,Canada,Standard,52.11,Comedy,2024.5.10,8,1.74,Smart TV,6160,0,3,Yes,Night
11323,James Miller,52,India,Premium,197.06,Action,2024.5.27,7,6.57,Laptop,2182,1,3,Yes,Afternoon
11324,James Jones,50,Germany,Premium,40.64,Romance,2024.10.11,7,1.35,Mobile,4048,0,2,No,Night
11325,Chris Garcia,49,Japan,Basic,553.66,Documentary,2025.1.31,8,18.46,Mobile,2837,0,3,No,Evening
11326,James Garcia,40,Brazil,Premium,71.69,Documentary,2024.11.15,7,2.39,Tablet,690,0,2,Yes,Afternoon
11327,James Johnson,69,India,Standard,835.7,Comedy,2024.3.8,8,27.86,Mobile,1502,0,1,No,Afternoon
11328,Katie Garcia,39,Brazil,Standard,511.03,Action,2024.4.24,8,17.03,Mobile,3657,0,2,No,Afternoon
11329,Alex Smith,36,France,Basic,119.64,Sci-Fi,2024.3.22,7,3.99,Laptop,4978,1,1,No,Afternoon
11330,Jane Martinez,47,UK,Basic,1.48,Horror,2024.9.4,7,0.05,Tablet,3630,1,5,Yes,Morning
11331,Sarah Garcia,73,UK,Premium,572.59,Sci-Fi,2024.8.17,7,19.09,Smart TV,4605,1,1,Yes,Morning
11332,Sarah Miller,42,USA,Basic,904.62,Romance,2024.6.30,7,30.15,Smart TV,1964,1,4,No,Afternoon
11333,John Hernandez,15,Mexico,Premium,493.72,Comedy,2024.7.9,7,16.46,Smart TV,1972,0,2,No,Evening
11334,Michael Garcia,73,Germany,Basic,615.13,Romance,2024.7.22,7,20.5,Laptop,2159,0,5,Yes,Night
11335,Chris Hernandez,78,Mexico,Premium,746.19,Action,2024.10.24,8,24.87,Smart TV,2134,0,3,No,Evening
11336,Chris Martinez,77,USA,Premium,482.56,Drama,2024.12.20,7,16.09,Smart TV,5180,0,3,No,Morning
11337,John Williams,62,Australia,Premium,809.18,Documentary,2024.11.7,7,26.97,Mobile,3601,1,2,No,Afternoon
11338,James Jones,14,Germany,Standard,292,Drama,2025.1.9,8,9.73,Mobile,5847,0,3,No,Night
11339,John Johnson,28,India,Premium,826.76,Sci-Fi,2024.3.29,9,27.56,Laptop,646,1,3,No,Night
11340,Katie Jones,43,Brazil,Standard,329.72,Drama,2024.4.14,9,10.99,Smart TV,2751,1,4,No,Morning
11341,Emma Brown,80,Canada,Premium,837.03,Comedy,2024.12.31,7,27.9,Tablet,5992,0,1,No,Evening
11342,John Jones,18,India,Basic,862.77,Sci-Fi,2024.4.24,8,28.76,Laptop,3125,1,1,No,Night
11343,David Martinez,18,Canada,Premium,940.99,Action,2024.9.8,8,31.37,Mobile,5678,0,5,No,Afternoon
11344,Emma Johnson,57,USA,Premium,45,Drama,2024.12.19,8,1.5,Laptop,4657,0,2,Yes,Evening
11345,Michael Brown,57,UK,Basic,222.89,Romance,2024.6.23,8,7.43,Smart TV,6915,1,2,No,Morning
11346,Alex Brown,50,Germany,Standard,609.93,Action,2024.11.25,8,20.33,Mobile,3225,0,1,Yes,Night
11347,Alex Brown,57,UK,Standard,310.16,Comedy,2024.7.8,9,10.34,Mobile,2790,0,2,Yes,Evening
11348,John Jones,37,UK,Basic,523.51,Action,2024.9.8,8,17.45,Laptop,4825,1,4,Yes,Afternoon
11349,John Johnson,45,UK,Premium,925.69,Action,2025.2.12,6,30.86,Smart TV,6290,1,3,No,Night
11350,John Johnson,75,Canada,Standard,118.97,Action,2024.7.14,7,3.97,Laptop,4927,1,3,No,Night
